X,Y,Z,Angle,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Label
1.6140000820159912,4.4629998207092285,-0.8389999866485596,90.0,-61.57,-66.80701754385964,-71.40251572327044,-74.51781472684085,-71.33208955223881,-71.65062111801242,-72.67435549525102,2
1.6140000820159912,4.4629998207092285,-0.8389999866485596,135.0,-54.46666666666667,-60.482926829268294,-65.80718954248366,-69.66279069767442,-68.36575875486382,-68.27552674230145,-69.73806275579808,2
1.6140000820159912,4.4629998207092285,-0.8389999866485596,180.0,-55.607142857142854,-62.70103092783505,-67.68702290076335,-71.19832402234637,-68.72803347280335,-68.50766609880749,-69.35155096011817,2
1.6140000820159912,4.4629998207092285,-0.8389999866485596,225.0,-61.310679611650485,-64.49268292682927,-68.68197879858657,-70.97105263157894,-67.9937369519833,-68.31856899488926,-69.31970802919707,2
1.6140000820159912,4.4629998207092285,-0.8389999866485596,270.0,-62.55434782608695,-64.22222222222223,-68.29337539432177,-70.20574162679426,-68.2300194931774,-67.66396103896103,-68.04634831460675,2
1.6140000820159912,4.4629998207092285,-0.8389999866485596,315.0,-65.41525423728814,-66.38983050847457,-69.61079545454545,-70.06443298969072,-66.8109756097561,-66.54668930390493,-67.13119533527697,2
1.5070000886917114,5.486999988555908,-0.5519999861717224,0.0,-57.50413223140496,-62.37826086956522,-66.09281437125749,-68.32352941176471,-67.26947368421052,-67.65337954939342,-68.35329341317366,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,45.0,-56.019417475728154,-63.929906542056074,-70.1086956521739,-71.8314606741573,-69.05882352941177,-69.20910623946037,-70.42228739002933,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,90.0,-61.87155963302752,-64.14814814814815,-69.68501529051987,-71.12605042016807,-70.19956140350877,-70.09601449275362,-70.95370370370371,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,135.0,-62.56603773584906,-66.5673076923077,-70.2638036809816,-71.80589680589681,-71.3587786259542,-69.94548286604362,-70.48930481283422,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,180.0,-62.74545454545454,-61.66019417475728,-64.25101214574899,-69.33630952380952,-67.39189189189189,-66.98905109489051,-67.97862595419848,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,225.0,-65.23423423423424,-62.418502202643175,-64.51245551601423,-68.84696569920844,-67.67096774193548,-67.02758620689656,-67.89865871833085,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,270.0,-64.70642201834862,-62.0787037037037,-65.12618296529969,-67.50921658986175,-66.52214022140221,-65.721875,-66.40848806366047,3
1.5070000886917114,5.486999988555908,-0.5519999861717224,315.0,-59.357798165137616,-63.7887323943662,-65.91373801916933,-68.17274939172749,-67.4853228962818,-66.67967479674796,-67.03012912482066,3
1.6369999647140503,6.465000629425049,-0.799000084400177,0.0,-60.50925925925926,-63.725118483412324,-67.21153846153847,-70.1753086419753,-68.49802371541502,-67.70529801324503,-68.56083916083917,4
1.6369999647140503,6.465000629425049,-0.799000084400177,45.0,-62.76842105263158,-64.36,-68.91830065359477,-72.07616707616708,-70.23846153846154,-69.79344262295082,-70.86486486486487,4
1.6369999647140503,6.465000629425049,-0.799000084400177,90.0,-71.36521739130434,-64.62008733624454,-67.81927710843374,-70.32387706855792,-69.81923076923077,-69.68006430868168,-70.92866941015089,4
1.6369999647140503,6.465000629425049,-0.799000084400177,135.0,-71.98039215686275,-67.80882352941177,-68.73021582733813,-70.94087403598972,-69.78989898989899,-68.15762711864407,-68.83477011494253,4
1.6369999647140503,6.465000629425049,-0.799000084400177,180.0,-69.92233009708738,-67.17961165048544,-68.73539518900344,-68.90604026845638,-68.65671641791045,-67.59244532803181,-68.53960396039604,4
1.6369999647140503,6.465000629425049,-0.799000084400177,225.0,-66.19417475728156,-62.53233830845771,-64.96539792387543,-67.88113695090439,-68.20883534136546,-67.64975450081833,-68.38755304101839,4
1.6369999647140503,6.465000629425049,-0.799000084400177,270.0,-65.45652173913044,-65.24,-67.3690036900369,-69.50144927536232,-67.47544642857143,-65.59928443649373,-66.26100151745068,4
1.6369999647140503,6.465000629425049,-0.799000084400177,315.0,-62.4,-62.623456790123456,-65.40671641791045,-69.232,-68.55863539445629,-66.83854166666667,-67.29257641921397,4
1.6169999837875366,7.466000080108643,-0.8119999170303345,0.0,-67.9381443298969,-67.3913043478261,-68.4416403785489,-71.07004830917874,-70.11776061776062,-67.34267912772586,-67.95929443690638,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,45.0,-68.46846846846847,-65.76811594202898,-67.790625,-71.52898550724638,-69.93230174081238,-68.30066445182725,-69.3314606741573,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,90.0,-75.47674418604652,-65.55801104972376,-66.66548042704626,-69.75401069518716,-68.63146551724138,-67.73144876325088,-68.67634252539914,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,135.0,-72.85833333333333,-66.70135746606334,-67.79935275080906,-69.36084905660377,-69.3391472868217,-68.01633986928104,-68.22535211267606,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,180.0,-68.93137254901961,-67.09954751131222,-67.60802469135803,-69.94823529411765,-69.30499075785582,-67.85850556438791,-67.84657534246575,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,225.0,-69.2,-69.7926267281106,-70.05405405405405,-71.14878048780488,-69.84325396825396,-67.74009508716323,-68.12719891745603,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,270.0,-68.6989247311828,-63.48979591836735,-65.55067567567568,-66.79120879120879,-66.57352941176471,-64.96460176991151,-65.33990895295904,5
1.6169999837875366,7.466000080108643,-0.8119999170303345,315.0,-69.42857142857143,-66.60891089108911,-66.98993288590604,-68.6938775510204,-68.04123711340206,-65.39182282793867,-66.0086455331412,5
1.6150000095367432,8.47299861907959,-0.7299999594688416,0.0,-68.55,-65.16425120772946,-65.87774294670847,-68.20240963855422,-68.82965931863727,-67.667215815486,-67.99174690508941,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,45.0,-71.59803921568627,-65.1219512195122,-67.22324159021407,-69.91542288557214,-69.81274131274131,-68.26332794830371,-68.59507523939808,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,90.0,-71.22340425531915,-66.04639175257732,-67.55902777777777,-70.72606382978724,-71.04282655246253,-69.01261261261261,-69.8366718027735,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,135.0,-74.40495867768595,-67.32888888888888,-67.19047619047619,-68.87096774193549,-69.37453183520599,-67.61430793157076,-67.52589641434263,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,180.0,-74.7843137254902,-66.34905660377359,-64.73114754098361,-66.54492753623188,-67.73051224944321,-66.01096892138939,-66.0517503805175,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,225.0,-75.67058823529412,-67.40487804878049,-65.00326797385621,-67.50837988826815,-67.68398268398268,-65.37251356238698,-65.62132921174653,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,270.0,-74.15686274509804,-69.8048780487805,-67.55631399317406,-68.9,-69.08943089430895,-66.45424292845257,-66.07422969187675,6
1.6150000095367432,8.47299861907959,-0.7299999594688416,315.0,-71.8913043478261,-66.23958333333333,-67.03389830508475,-68.47342995169082,-69.07434944237919,-66.59167950693374,-66.38562091503267,6
1.6669998168945312,9.46500015258789,-0.8960000276565552,0.0,-72.79207920792079,-65.74489795918367,-66.36054421768708,-68.9010152284264,-70.08097165991903,-68.1578073089701,-68.47857142857143,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,45.0,-71.87755102040816,-66.72727272727273,-66.20071684587813,-68.41642228739003,-69.53652968036529,-68.0693950177936,-68.13363363363364,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,90.0,-73.44954128440367,-69.43127962085308,-66.31456953642385,-68.68860759493671,-70.01590457256461,-69.29088050314465,-70.23973509933775,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,135.0,-71.16666666666667,-69.54455445544555,-68.10333333333334,-69.86868686868686,-70.94810379241517,-70.77446102819238,-69.95983379501385,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,180.0,-72.0,-72.27631578947368,-68.50150150150151,-70.86288416075651,-71.61377870563675,-70.82302405498282,-70.06268656716418,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,225.0,-71.33333333333333,-69.09722222222223,-65.0,-67.62442396313364,-68.9437148217636,-69.02,-68.67694369973191,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,270.0,-72.16666666666667,-69.81909547738694,-67.98746081504702,-68.8854415274463,-70.23295454545455,-68.5904761904762,-67.67955801104972,7
1.6669998168945312,9.46500015258789,-0.8960000276565552,315.0,-80.47619047619048,-68.73287671232876,-63.90151515151515,-66.878612716763,-68.26651982378854,-66.8504347826087,-66.70474777448071,7
1.6320000886917114,10.47900104522705,-0.8610000014305115,0.0,-73.19587628865979,-69.10344827586206,-67.75420875420875,-68.84771573604061,-70.01397205588822,-69.15397631133672,-68.52777777777777,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,45.0,-75.57,-72.99479166666667,-72.04152249134948,-73.59943977591037,-73.48230088495575,-71.97232472324723,-70.38161993769471,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,90.0,-74.83673469387755,-70.21100917431193,-67.2874251497006,-69.06862745098039,-70.8,-71.21926910299004,-71.56748911465893,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,135.0,-73.0958904109589,-71.31818181818181,-68.44483985765125,-70.4,-71.95910020449898,-71.42784380305602,-70.13458755426917,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,180.0,-74.296875,-71.18562874251496,-68.62595419847328,-69.61538461538461,-72.66520787746171,-72.11510791366906,-70.3201219512195,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,225.0,-72.33944954128441,-70.95132743362832,-68.96835443037975,-69.83862433862434,-71.47379454926624,-71.27681660899654,-69.98382352941177,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,270.0,-79.96739130434783,-73.83653846153847,-68.6604938271605,-68.85342789598108,-70.44444444444444,-69.6677796327212,-67.79271708683473,8
1.6320000886917114,10.47900104522705,-0.8610000014305115,315.0,-75.91071428571429,-73.29596412556054,-69.51603498542273,-69.38021978021978,-70.98934280639432,-71.01911764705882,-69.70795306388527,8
1.621000051498413,11.458999633789062,-0.8330000042915344,0.0,-73.26086956521739,-70.88442211055276,-69.36842105263158,-70.44471744471744,-72.0910931174089,-72.27591973244147,-70.3565340909091,9
1.621000051498413,11.458999633789062,-0.8330000042915344,45.0,-72.8061224489796,-72.91370558375634,-68.88782051282051,-70.45012165450122,-71.70221327967806,-71.32937181663837,-69.51461988304094,9
1.621000051498413,11.458999633789062,-0.8330000042915344,90.0,-70.83333333333333,-71.76712328767124,-67.60443037974683,-68.75406032482599,-69.87595419847328,-70.40097402597402,-68.74265734265734,9
1.621000051498413,11.458999633789062,-0.8330000042915344,135.0,-80.64893617021276,-76.0360824742268,-68.7448275862069,-68.94683544303797,-70.584,-70.75980392156863,-69.17937853107344,9
1.621000051498413,11.458999633789062,-0.8330000042915344,180.0,-80.71717171717172,-76.67630057803468,-69.6455223880597,-68.36182336182337,-70.96428571428571,-70.80639097744361,-70.25555555555556,9
1.621000051498413,11.458999633789062,-0.8330000042915344,225.0,-78.6283185840708,-74.66981132075472,-70.38338658146965,-68.84669811320755,-71.05788423153693,-70.93666666666667,-69.09396914446003,9
1.621000051498413,11.458999633789062,-0.8330000042915344,270.0,-81.51063829787235,-77.54945054945055,-73.4061433447099,-70.49481865284974,-73.41,-73.42307692307692,-71.39305555555555,9
1.621000051498413,11.458999633789062,-0.8330000042915344,315.0,-75.44761904761904,-73.30582524271844,-70.21739130434783,-68.48809523809524,-70.02071563088512,-70.1503164556962,-68.13722826086956,9
1.562999963760376,12.454001426696777,-0.7880000472068787,0.0,-79.15384615384616,-78.61621621621622,-70.15878378378379,-68.53086419753086,-69.57841140529531,-70.59240069084629,-69.72327964860908,10
1.562999963760376,12.454001426696777,-0.7880000472068787,45.0,-73.57281553398059,-72.22033898305085,-66.93869731800767,-66.73076923076923,-69.77087794432548,-70.21538461538462,-69.59609609609609,10
1.562999963760376,12.454001426696777,-0.7880000472068787,90.0,-72.5909090909091,-70.66504854368932,-67.46254071661238,-67.16625916870416,-69.27485380116958,-70.71935483870968,-69.76770538243626,10
1.562999963760376,12.454001426696777,-0.7880000472068787,135.0,-75.46153846153847,-75.25,-71.00689655172414,-70.43121693121694,-72.8902953586498,-73.27478260869565,-71.32153392330383,10
1.562999963760376,12.454001426696777,-0.7880000472068787,180.0,-77.53535353535354,-77.79802955665025,-72.34313725490196,-68.98009950248756,-71.20318725099601,-72.41098169717138,-70.83724340175954,10
1.562999963760376,12.454001426696777,-0.7880000472068787,225.0,-76.65671641791045,-74.8452380952381,-70.3923076923077,-66.04931506849314,-68.2464114832536,-69.55020080321285,-68.51457975986278,10
1.562999963760376,12.454001426696777,-0.7880000472068787,270.0,-77.48863636363636,-77.95161290322581,-74.22916666666667,-70.23684210526316,-72.8641425389755,-74.45062836624776,-72.63429438543247,10
1.562999963760376,12.454001426696777,-0.7880000472068787,315.0,-74.56140350877193,-76.43915343915344,-70.02047781569966,-69.1015228426396,-70.85050505050505,-71.60797342192691,-70.33946251768035,10
1.5840001106262207,13.46500015258789,-0.8529999852180481,0.0,-79.77027027027027,-80.21212121212122,-71.06498194945848,-69.96605744125327,-71.30905077262693,-72.4469964664311,-71.29895366218236,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,45.0,-76.40217391304348,-75.78109452736318,-71.07643312101911,-69.4066193853428,-71.55133079847909,-72.01694915254237,-71.0733137829912,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,90.0,-74.90123456790124,-73.61490683229813,-71.05,-67.6938202247191,-70.11777777777777,-72.48446069469836,-71.78843226788432,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,135.0,-76.6938775510204,-78.26842105263158,-74.41095890410959,-71.17974683544304,-73.49247311827958,-75.30565371024736,-73.61111111111111,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,180.0,-79.28703703703704,-78.5360824742268,-75.59797297297297,-71.72530120481927,-73.49900596421472,-74.80802792321117,-73.96870109546165,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,225.0,-75.84684684684684,-75.37727272727273,-73.20754716981132,-69.04009433962264,-70.9980732177264,-72.79119086460032,-71.92887624466572,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,270.0,-72.26,-75.02525252525253,-71.63,-69.78961038961039,-72.20162932790224,-73.08807339449541,-70.87267080745342,11
1.5840001106262207,13.46500015258789,-0.8529999852180481,315.0,-79.94827586206897,-80.74553571428571,-74.46969696969697,-71.49767441860465,-72.0672268907563,-73.43455497382199,-71.9674074074074,11
1.6319999694824219,14.451001167297363,-0.7690000534057617,0.0,-82.30434782608695,-81.73423423423424,-76.76415094339623,-73.50235849056604,-75.40856031128405,-76.67272727272727,-75.59517045454545,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,45.0,-74.7304347826087,-74.59493670886076,-72.94259818731118,-69.55286343612335,-71.81204379562044,-73.44011976047904,-72.32337662337662,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,90.0,-73.44,-74.4829268292683,-72.3948220064725,-67.40291262135922,-70.62475442043223,-71.87354409317804,-70.92428571428572,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,135.0,-73.68041237113403,-74.74871794871795,-72.95681063122923,-68.56174334140435,-70.98582995951416,-72.94186046511628,-71.64814814814815,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,180.0,-76.82926829268293,-76.01648351648352,-73.46125461254613,-70.36339522546419,-72.04925053533191,-72.87751004016064,-71.05813953488372,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,225.0,-79.68478260869566,-76.75879396984925,-74.0,-72.26076555023923,-73.5717017208413,-74.2772808586762,-72.33133433283358,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,270.0,-76.3913043478261,-75.13846153846154,-72.82474226804123,-68.50240384615384,-71.3731343283582,-72.67993366500829,-71.58635097493037,12
1.6319999694824219,14.451001167297363,-0.7690000534057617,315.0,-77.15789473684211,-74.7185628742515,-71.93333333333334,-69.91553133514986,-72.87473460721868,-74.5354609929078,-72.86506746626686,12
